overdue, is_yun, career_state, sort_time, career_talk_id, company_id, company_name, logo, hotcount, professionals, career_type, recruit_type, company_review, company_property, industry_category, city_name, meet_name, meet_time, school_name, address, room, view_count, recept_faculty, is_above_college_degree, is_above_bachelor_degree, is_above_master_degree, is_above_doctor_degree, is_recommend, recommend_time, meet_day
0, 0, 0, -1569394800, 259736, 172074, 广州汽车集团股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1537411451-1560.png, 0, 不限专业, , 正式宣讲, , 国有企业, 信息传输、软件和信息技术服务业, 广州, 广汽集团2020校园招聘, 15:00, , 【常】逸夫楼报告厅, , 3883, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569394800, 262056, 74620, 长沙金茂置业有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505788378-9760.png, 0, 不限专业, , 正式宣讲, , 国有企业, 房地产业, 长沙, 中化集团—中国金茂2020校园招聘全面开启, 15:00, , 【常】复临舍201报告厅, , 2621, 招生与就业指导处, 0, 0, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569394800, 262068, 300694, 恒大高科技集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1568088381-1699.png, 0, 经济学类、金融学类、国际经济与贸易、经济与金融、贸易经济、信息与计算科学、电子信息类、软件工程、计算机类、网络工程、不限专业, , 正式宣讲, , 民营企业, 科学研究和技术服务业, 深圳, 恒大高科技集团有限公司, 15:00, , 【常】招就处329报告厅, , 2223, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569394800, 251590, 70021, 劲牌有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504683814-2797.png, 5, 不限专业, , 正式宣讲, , 民营企业, 制造业, 黄石, 劲牌公司（中国劲酒）2020届校招宣讲, 15:00, , 研C203, , 1212, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569394800, 252391, 161031, 广州兴森快捷电路科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1535534253-6721.PNG, 14, 电子信息工程、测控技术与仪器、通信工程、信息与计算科学、材料类、材料化学、高分子材料与工程、化学类、应用化学、应用化学、化学类、材料成型及控制工程、高分子材料与工程、机械设计制造及其自动化、市场营销、化学工程与工艺、高分子材料与工程、无机非金属材料工程、工商管理、人力资源管理、心理学、会计学、财务管理、审计学, , 正式宣讲, , 民营企业, 制造业, 广州, 广州兴森快捷电路科技有限公司, 15:00, , 【临】研A112, , 992, 招生与就业指导处, 1, 0, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569394800, 252661, 215288, 囯核湛江核电有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1542600427-8898.jpg, 0, 计算机类、给排水科学与工程、土木类、机械类、工程造价、工程管理、安全工程、土木类、电气类、会计学、财务管理、中国语言文学类、新闻传播学类、马克思主义理论类、中国共产党历史, , 正式宣讲, , 国有企业, 电力、热力、燃气及水生产和供应业, 湛江, 囯核湛江核电有限公司, 15:00, , 研A104, , 1148, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569375000, 269711, 291509, 中国电力建设集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1567061991-2865.jpg, 1, , , 正式宣讲, , 国有企业, 电力、热力、燃气及水生产和供应业, 海淀区, 中国电力建设集团有限公司, 09:30, , 【临】湖南大学体育馆, , 3667, , 0, 0, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569373200, 250958, 128809, 现代汽车研发中心（中国）有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1521529936-7474.jpg, 1, 机械设计制造及其自动化、电气工程及其自动化、电子信息科学与技术、材料成型及控制工程、机械类、机械电子工程、测控技术与仪器、材料科学与工程、汽车服务工程、机械类、机械工程、机械设计制造及其自动化、机械电子工程、电子信息类、机械工程、机械电子工程、电子信息工程、材料类, , 正式宣讲, , 三资企业, 科学研究和技术服务业, 烟台, 现代汽车研发中心（中国）有限公司2019秋季招聘, 09:00, , 研B404, , 2790, 机械与运载工程学院, 0, 1, 0, 0, 0, 0, 2019-09-25
0, 0, 0, -1569373200, 256637, 290288, 中国舰船研究设计中心（中国船舶重工集团公司第七〇一研究所）, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1566616444-6795.jpg, 0, 机械工程、仪器类、电气类、通信工程、计算机类, , 正式宣讲, , 科研设计单位, 科学研究和技术服务业, 武汉, 中国舰船研究设计中心宣讲招聘会, 09:00, , 【常】复临舍106, , 2131, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-09-25
0, 0, 0, -1569373200, 248715, 156779, 福建新大陆自动识别技术有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1530515155-7085.png, 0, 通信工程、电子信息科学与技术、计算机科学与技术、机械电子工程、电子信息工程、电子科学与技术、微电子科学与工程、光电信息科学与工程、自动化类、自动化、计算机类、物联网工程、智能科学与技术、电子与计算机工程、软件工程、数学类、数学与应用数学、计算机类、计算机科学与技术、电子信息工程、通信工程、电子信息科学与技术、计算机科学与技术、机械设计制造及其自动化、机械电子工程、智能电网信息工程、电气工程与智能控制、电气工程及其自动化、电子信息类、电子科学与技术、自动化类、电信工程及管理、物联网工程、自动化、光电信息科学, , 正式宣讲, , 其他企业, 信息传输、软件和信息技术服务业, 福州, 福建新大陆自动识别技术有限公司, 09:00, , 综301, , 1156, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-09-25
0, 0, 0, -1569373200, 260278, 164652, 广州市市政工程设计研究总院有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536221738-5395.png, 0, 土木类、给排水科学与工程、道路桥梁与渡河工程、地质类, , 正式宣讲, , 国有企业, 建筑业, 广州, 广州市市政工程设计研究总院有限公司2020届校园招聘, 09:00, , 【常】复临舍105, , 3132, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-25
0, 0, 2, -1569322800, 252190, 164205, 珠海市君天电子科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536186977-8522.png, 0, 不限专业, , 正式宣讲, , 民营企业, 信息传输、软件和信息技术服务业, 珠海, 猎豹移动2020校园招聘, 19:00, , 研B108, , 1984, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 254751, 168076, 炬芯（珠海）科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536805398-6232.png, 0, 计算机类、网络工程、通信工程、数学类、自动化类, , 正式宣讲, , 民营企业, 信息传输、软件和信息技术服务业, 珠海, 炬芯（珠海）科技有限公司, 19:00, , 研B109, , 1427, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 255011, 169147, 中国第一汽车股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536907391-6042.png, 1, 不限专业, , 正式宣讲, , 国有企业, 制造业, 长春, 中国第一汽车股份有限公司2020校园招聘, 19:00, , 【临】研究生院楼A204, , 2793, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 247076, 166378, 南京优科生物医药集团股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536627589-6456.JPG, 0, 预防医学、中医学、药学类、药学、临床药学、药物制剂、药物分析、药物化学、财政学、金融学、金融学类、财政学类、税收学、药物分析、药学、药物制剂、药物化学、中药制药、药学、药物分析、临床药学、药学类、药物制剂、药物化学、药学、临床药学、药物化学、药学、临床药学、生物科学类、生物技术、自然地理与资源环境、环境工程、环境生态工程、环境科学、环境科学与工程、生物科学类、生物科学、生物技术、生物科学类、生物技术、生物科学、生物技术、生物科学类、生物科学、生态学、生物技术、生物科学类、生物科学、生物医学工程类、动物医学, , 正式宣讲, , 科研设计单位, 制造业, 南京, 南京优科生物医药集团股份有限公司, 19:00, , 研B107, , 1357, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 249899, 289502, 江苏爱康实业集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1566195170-5219.png, 0, 物理学、电子信息科学与技术、会计学、、机械设计制造及其自动化、新能源材料与器件、物理学、化学、材料类、新能源材料与器件、机械类、物理学、微电子科学与工程、化学、新能源材料与器件、微电子科学与工程、化学、材料类、物理学、化学类、机械设计制造及其自动化、自动化类、财务管理、金融学类、不限专业, , 正式宣讲, , 民营企业, 电力、热力、燃气及水生产和供应业, 苏州, 江苏爱康实业集团有限公司, 19:00, , 【常】招就处329报告厅, , 977, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 254290, 70698, 广州医药有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504857635-1111.jpg, 0, 计算机类、不限专业, , 正式宣讲, , 其他企业, 批发和零售业, 广州, 广州医药有限公司, 19:00, , 【常】复临舍101报告厅, , 1765, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 249970, 159903, 步步高教育电子有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1535011877-7373.jpg, 2, 不限专业, , 正式宣讲, , 民营企业, 制造业, 东莞, 步步高2020秋季校园招聘, 19:00, , 研A201, , 3367, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 248962, 148085, 中国电信股份有限公司广东分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1526020170-4880.jpg, 0, 电气工程及其自动化、电子信息工程、电气类、电子信息科学与技术、不限专业, , 正式宣讲, , 国有企业, 信息传输、软件和信息技术服务业, 广州, 广东电信2020校园招聘, 19:00, , 研B104, , 1301, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 272557, 218119, 重庆中元生物技术有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1569221814-9552.png, 0, 通信工程、计算机科学与技术、软件工程、电子信息类、电子信息科学与技术、电子信息工程、通信工程、计算机科学与技术、软件工程、电子信息类、电子信息科学与技术、通信工程、计算机科学与技术、软件工程、通信工程、计算机科学与技术、电气类、电气工程与智能控制、电气工程及其自动化、机械电子工程、电子信息工程、微电子科学与工程、电子信息科学与技术、电子与计算机工程、电子科学与技术、自动化类、农业机械化及其自动化、电气工程及其自动化、微机电系统工程、机械设计制造及其自动化、电子信息工程、电子科学与技术、电气工程及其自动化、, , 正式宣讲, , 民营企业, 制造业, 九龙坡, 中元生物仪器研发中心2020届校园招聘, 19:00, , 【常】复临舍106, , 740, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 243408, 65219, 浙江大华技术股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1496194957-1682.png, 1, 过程装备与控制工程、通信工程、物联网工程、网络工程、计算机科学与技术、软件工程、计算机类、信息安全、网络工程、物联网工程、计算机科学与技术、智能科学与技术, , 正式宣讲, , 民营企业, 信息传输、软件和信息技术服务业, 杭州, 全球安防巨头—大华股份2020届校园招聘正式启动！, 19:00, , 【常】复临舍105, , 1863, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569322800, 260064, 132979, 长沙龙湖房地产开发有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1535849374-3971.png, 4, 不限专业, , 正式宣讲, , 民营企业, 房地产业, 长沙, 长沙龙湖房地产开发有限公司, 19:00, , 【常】复临舍201报告厅, , 2533, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-09-24
0, 0, 0, -1569308400, 259332, 255727, 中国航天科工防御技术研究院（中国长峰机电技术研究设计院）, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1553000043-1301.png, 0, 电子信息类、电子科学与技术、微电子科学与工程、通信工程、电子信息工程, , 正式宣讲, , 科研设计单位, 科学研究和技术服务业, 海淀区, 中国航天科工防御技术研究院（中国长峰机电技术研究设计院）, 15:00, , 【常】复临舍101报告厅, , 2890, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-09-24
0, 0, 0, -1569308400, 262923, 189740, 内蒙古伊利实业集团股份有限公司液态奶事业部, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1539759520-5869.png, 0, 计算机科学与技术、英语、计算机科学与技术、物流管理、交通工程、数学类、英语、统计学、人力资源管理、行政管理、工商管理、生物技术、食品科学与工程、生物工程、生物技术、化学、机械工艺技术、市场营销、广告学、统计学、数学与应用数学、会计学、统计学、计算机科学与技术、不限专业, , 正式宣讲, , 其他企业, 农、林、牧、渔业, 呼和浩特, 伊利集团液态奶事业部校园招聘, 15:00, , 研A208, , 2626, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569308400, 269067, 301148, 中国银行股份有限公司河南省分行, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1568169695-5433.png, 2, 不限专业, , 正式宣讲, , 国有企业, 金融业, 郑州, 中国银行股份有限公司河南省分行, 15:00, , 中楼401, , 1173, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 1, -1569308400, 253711, 290251, 平安银行股份有限公司宁波分行, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1566549245-3855.jpg, 0, 会计学、国际经济与贸易、工商管理、金融学、经济学、不限专业, , 正式宣讲, , 其他企业, 金融业, 宁波, 平安银行股份有限公司宁波分行2020校园招聘宣讲会, 15:00, , 【常】招就处329报告厅, , 1241, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
0, 0, 0, -1569308400, 256542, 118291, 深圳市城市建设开发(集团)有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1519702259-3032.png, 0, 不限专业, , 正式宣讲, , 国有企业, 房地产业, 深圳, 深圳市城市建设开发（集团）有限公司2020年度秋季校园招聘, 15:00, , 研A204, , 2793, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-09-24
